"","actor","subject","observed.crowd","observed.displace","observed.totalCD","random.displace","random.crowd","runID"
"9391","GBB","GGR",1,3,4,4,0,"run047"
"9392","GBB","GRG",0,6,6,2,4,"run047"
"9393","GBB","GRR",0,1,1,0,1,"run047"
"9394","GBB","RBB",0,2,2,1,1,"run047"
"9395","GBB","RBG",3,9,12,12,0,"run047"
"9396","GBB","RBR",1,0,1,1,0,"run047"
"9397","GBB","RGG",1,0,1,1,0,"run047"
"9398","GBB","RGR",2,1,3,2,1,"run047"
"9399","GBB","RRG",0,2,2,0,2,"run047"
"9400","GBB","RRR",1,9,10,1,9,"run047"
"9401","GBG","BBB",0,5,5,5,0,"run047"
"9402","GBG","BBR",0,1,1,1,0,"run047"
"9403","GBG","BRB",1,4,5,2,3,"run047"
"9404","GBG","BRR",1,0,1,0,1,"run047"
"9405","GBG","GGB",0,4,4,1,3,"run047"
"9406","GBG","GGG",4,11,15,14,1,"run047"
"9407","GBG","RBB",1,0,1,0,1,"run047"
"9408","GBG","RBG",0,1,1,1,0,"run047"
"9409","GBG","RGG",0,1,1,1,0,"run047"
"9410","GBG","RGR",1,3,4,3,1,"run047"
"9411","GBG","RRG",1,3,4,2,2,"run047"
"9412","GGB","BBB",3,16,19,0,19,"run047"
"9413","GGB","BBR",1,4,5,5,0,"run047"
"9414","GGB","BGB",0,3,3,2,1,"run047"
"9415","GGB","BGG",0,4,4,4,0,"run047"
"9416","GGB","BRB",0,1,1,0,1,"run047"
"9417","GGB","BRR",1,15,16,11,5,"run047"
"9418","GGB","GBB",0,1,1,0,1,"run047"
"9419","GGB","GBG",1,0,1,1,0,"run047"
"9420","GGB","GGG",13,48,61,26,35,"run047"
"9421","GGB","GGR",0,7,7,5,2,"run047"
"9422","GGB","GRR",0,4,4,4,0,"run047"
"9423","GGB","RBB",0,5,5,2,3,"run047"
"9424","GGB","RBG",0,4,4,2,2,"run047"
"9425","GGB","RBR",0,5,5,4,1,"run047"
"9426","GGB","RGG",1,5,6,3,3,"run047"
"9427","GGB","RGR",0,2,2,2,0,"run047"
"9428","GGB","RRG",1,5,6,2,4,"run047"
"9429","GGB","RRR",1,5,6,1,5,"run047"
"9430","GGG","BBB",8,31,39,0,39,"run047"
"9431","GGG","BGB",0,2,2,2,0,"run047"
"9432","GGG","BGG",1,7,8,7,1,"run047"
"9433","GGG","BRB",1,3,4,3,1,"run047"
"9434","GGG","BRR",0,6,6,0,6,"run047"
"9435","GGG","GGB",5,1,6,2,4,"run047"
"9436","GGG","GGR",1,9,10,8,2,"run047"
"9437","GGG","GRR",0,2,2,2,0,"run047"
"9438","GGG","RBB",1,8,9,6,3,"run047"
"9439","GGG","RBG",0,6,6,2,4,"run047"
"9440","GGG","RBR",0,21,21,3,18,"run047"
"9441","GGG","RGG",0,3,3,3,0,"run047"
"9442","GGG","RGR",1,12,13,8,5,"run047"
"9443","GGG","RRG",1,23,24,15,9,"run047"
"9444","GGG","RRR",0,3,3,1,2,"run047"
"9445","GGR","BBB",0,2,2,0,2,"run047"
"9446","GGR","BBR",0,2,2,0,2,"run047"
"9447","GGR","BGG",0,1,1,0,1,"run047"
"9448","GGR","BRR",1,0,1,0,1,"run047"
"9449","GGR","GRR",1,0,1,1,0,"run047"
"9450","GGR","RBB",0,2,2,0,2,"run047"
"9451","GRG","BBB",3,8,11,11,0,"run047"
"9452","GRG","BBR",0,1,1,1,0,"run047"
"9453","GRG","BGG",0,1,1,1,0,"run047"
"9454","GRG","BRB",0,3,3,2,1,"run047"
"9455","GRG","BRR",0,1,1,0,1,"run047"
"9456","GRG","GBG",0,1,1,1,0,"run047"
"9457","GRG","GGB",2,15,17,8,9,"run047"
"9458","GRG","GGG",3,12,15,1,14,"run047"
"9459","GRG","GGR",0,5,5,2,3,"run047"
"9460","GRG","GRR",0,1,1,0,1,"run047"
"9461","GRG","RBG",0,1,1,0,1,"run047"
"9462","GRG","RBR",0,1,1,0,1,"run047"
"9463","GRG","RGR",1,2,3,0,3,"run047"
"9464","GRG","RRG",2,4,6,3,3,"run047"
"9465","GRR","BBB",0,1,1,0,1,"run047"
"9466","GRR","BBR",0,1,1,0,1,"run047"
"9467","GRR","BGB",1,2,3,1,2,"run047"
"9468","GRR","BGG",0,2,2,0,2,"run047"
"9469","GRR","BRB",0,1,1,1,0,"run047"
"9470","GRR","BRR",0,2,2,0,2,"run047"
"9471","GRR","GGG",0,1,1,0,1,"run047"
"9472","GRR","GGR",0,1,1,1,0,"run047"
"9473","RBB","BBB",0,1,1,1,0,"run047"
"9474","RBB","BBR",0,1,1,1,0,"run047"
"9475","RBB","BRB",0,1,1,1,0,"run047"
"9476","RBB","GRR",0,1,1,0,1,"run047"
"9477","RBB","RGG",0,1,1,0,1,"run047"
"9478","RBG","BBB",2,8,10,7,3,"run047"
"9479","RBG","BBG",0,1,1,0,1,"run047"
"9480","RBG","BRR",0,1,1,0,1,"run047"
"9481","RBG","GBB",0,1,1,0,1,"run047"
"9482","RBG","GRR",0,3,3,2,1,"run047"
"9483","RBG","RBB",1,1,2,2,0,"run047"
"9484","RBG","RBR",0,1,1,1,0,"run047"
"9485","RBG","RGR",0,1,1,1,0,"run047"
"9486","RBR","BBB",0,13,13,11,2,"run047"
"9487","RBR","BBR",0,1,1,0,1,"run047"
"9488","RBR","BGB",2,4,6,4,2,"run047"
"9489","RBR","BGG",0,2,2,1,1,"run047"
"9490","RBR","BRB",1,0,1,0,1,"run047"
"9491","RBR","BRR",1,4,5,2,3,"run047"
"9492","RBR","GGB",0,12,12,8,4,"run047"
"9493","RBR","GRR",4,4,8,4,4,"run047"
"9494","RBR","RBB",0,3,3,2,1,"run047"
"9495","RBR","RGG",2,9,11,5,6,"run047"
"9496","RBR","RGR",1,0,1,1,0,"run047"
"9497","RBR","RRR",0,1,1,0,1,"run047"
"9498","RGG","BBB",0,8,8,1,7,"run047"
"9499","RGG","BBR",1,2,3,0,3,"run047"
"9500","RGG","BGB",0,1,1,0,1,"run047"
"9501","RGG","BRR",0,4,4,4,0,"run047"
"9502","RGG","GGG",0,1,1,1,0,"run047"
"9503","RGG","GGR",0,3,3,0,3,"run047"
"9504","RGG","GRR",0,8,8,0,8,"run047"
"9505","RGG","RBB",0,1,1,0,1,"run047"
"9506","RGR","BBB",2,5,7,3,4,"run047"
"9507","RGR","BBR",1,1,2,2,0,"run047"
"9508","RGR","BGB",2,5,7,5,2,"run047"
"9509","RGR","BGG",2,2,4,4,0,"run047"
"9510","RGR","BRR",1,5,6,4,2,"run047"
"9511","RGR","GGB",2,12,14,12,2,"run047"
"9512","RGR","GGG",0,2,2,1,1,"run047"
"9513","RGR","GGR",0,4,4,4,0,"run047"
"9514","RGR","RBB",0,4,4,4,0,"run047"
"9515","RGR","RGG",1,1,2,1,1,"run047"
"9516","RGR","RRG",0,3,3,3,0,"run047"
"9517","RRG","BBB",2,33,35,29,6,"run047"
"9518","RRG","BBR",0,5,5,0,5,"run047"
"9519","RRG","BGB",1,10,11,9,2,"run047"
"9520","RRG","BGG",0,2,2,2,0,"run047"
"9521","RRG","BRB",2,40,42,42,0,"run047"
"9522","RRG","BRR",1,16,17,9,8,"run047"
"9523","RRG","GGG",2,14,16,0,16,"run047"
"9524","RRG","GGR",0,5,5,5,0,"run047"
"9525","RRG","GRG",1,0,1,1,0,"run047"
"9526","RRG","GRR",3,8,11,0,11,"run047"
"9527","RRG","RBB",1,1,2,1,1,"run047"
"9528","RRG","RGG",0,1,1,1,0,"run047"
"9529","RRG","RGR",0,1,1,0,1,"run047"
"9530","RRR","BBR",1,0,1,0,1,"run047"
"9531","RRR","BGB",2,1,3,1,2,"run047"
"9532","RRR","BGG",1,0,1,0,1,"run047"
"9533","RRR","BRB",1,1,2,0,2,"run047"
"9534","RRR","BRR",1,1,2,1,1,"run047"
"9535","RRR","GGR",0,1,1,0,1,"run047"
"9536","RRR","GRR",0,3,3,1,2,"run047"
"9537","RRR","RBB",1,2,3,2,1,"run047"
"9538","RRR","RBR",0,2,2,1,1,"run047"
"9539","RRR","RGG",0,1,1,0,1,"run047"
"9540","RRR","RGR",1,2,3,3,0,"run047"
"9541","RRR","RRG",2,2,4,2,2,"run047"
"9542","BBB","BRB",0,1,1,0,1,"run048"
"9543","BBB","GGG",1,2,3,1,2,"run048"
"9544","BBB","GRR",0,2,2,2,0,"run048"
"9545","BBB","RBG",0,1,1,0,1,"run048"
"9546","BBB","RRG",1,3,4,0,4,"run048"
"9547","BBB","RRR",0,2,2,2,0,"run048"
"9548","BBG","BBB",1,4,5,4,1,"run048"
"9549","BBG","BGB",0,1,1,0,1,"run048"
"9550","BBG","BGG",0,1,1,1,0,"run048"
"9551","BBG","BRB",1,16,17,11,6,"run048"
"9552","BBG","GBB",0,1,1,0,1,"run048"
"9553","BBG","GBG",2,7,9,4,5,"run048"
"9554","BBG","GGB",2,25,27,19,8,"run048"
"9555","BBG","GGG",4,38,42,42,0,"run048"
"9556","BBG","GRG",1,9,10,6,4,"run048"
"9557","BBG","GRR",0,1,1,0,1,"run048"
"9558","BBG","RBB",0,1,1,1,0,"run048"
"9559","BBG","RBG",0,4,4,2,2,"run048"
"9560","BBG","RBR",0,1,1,0,1,"run048"
"9561","BBG","RGR",0,1,1,1,0,"run048"
"9562","BBG","RRG",1,2,3,0,3,"run048"
"9563","BBG","RRR",0,7,7,5,2,"run048"
"9564","BGB","BBB",0,2,2,2,0,"run048"
"9565","BGB","RRG",0,1,1,1,0,"run048"
"9566","BGG","BBB",0,3,3,3,0,"run048"
"9567","BGG","BBR",0,1,1,1,0,"run048"
"9568","BGG","GRG",0,1,1,1,0,"run048"
"9569","BGG","RBG",1,1,2,0,2,"run048"
"9570","BGG","RGG",0,3,3,1,2,"run048"
"9571","BGG","RGR",0,1,1,0,1,"run048"
"9572","BGG","RRR",1,1,2,2,0,"run048"
"9573","BRB","BBB",0,13,13,8,5,"run048"
"9574","BRB","BBR",0,1,1,1,0,"run048"
"9575","BRB","BRR",0,3,3,2,1,"run048"
"9576","BRB","GGG",0,1,1,1,0,"run048"
"9577","BRB","GGR",0,1,1,0,1,"run048"
"9578","BRB","RBB",0,1,1,1,0,"run048"
"9579","BRB","RBG",0,1,1,1,0,"run048"
"9580","BRB","RGR",0,1,1,1,0,"run048"
"9581","BRB","RRR",0,1,1,0,1,"run048"
"9582","BRR","BBB",0,11,11,10,1,"run048"
"9583","BRR","BGB",1,1,2,0,2,"run048"
"9584","BRR","BGG",0,1,1,0,1,"run048"
"9585","BRR","BRB",0,1,1,0,1,"run048"
"9586","BRR","RBB",0,2,2,0,2,"run048"
"9587","GBB","BBB",12,38,50,16,34,"run048"
"9588","GBB","BGG",0,1,1,0,1,"run048"
"9589","GBB","BRB",1,9,10,0,10,"run048"
"9590","GBB","BRR",1,3,4,0,4,"run048"
"9591","GBB","GBG",0,4,4,3,1,"run048"
"9592","GBB","GGB",0,21,21,21,0,"run048"
"9593","GBB","GGG",7,86,93,85,8,"run048"
"9594","GBB","GGR",1,3,4,2,2,"run048"
"9595","GBB","GRG",0,6,6,5,1,"run048"
"9596","GBB","GRR",0,1,1,1,0,"run048"
"9597","GBB","RBB",0,2,2,2,0,"run048"
"9598","GBB","RBG",3,9,12,12,0,"run048"
"9599","GBB","RBR",1,0,1,1,0,"run048"
"9600","GBB","RGG",1,0,1,1,0,"run048"
"9601","GBB","RGR",2,1,3,2,1,"run048"
"9602","GBB","RRG",0,2,2,0,2,"run048"
"9603","GBB","RRR",1,9,10,7,3,"run048"
"9604","GBG","BBB",0,5,5,4,1,"run048"
"9605","GBG","BBR",0,1,1,1,0,"run048"
"9606","GBG","BRB",1,4,5,4,1,"run048"
"9607","GBG","BRR",1,0,1,0,1,"run048"
"9608","GBG","GGB",0,4,4,4,0,"run048"
"9609","GBG","GGG",4,11,15,14,1,"run048"
"9610","GBG","RBB",1,0,1,1,0,"run048"
"9611","GBG","RBG",0,1,1,1,0,"run048"
"9612","GBG","RGG",0,1,1,1,0,"run048"
"9613","GBG","RGR",1,3,4,4,0,"run048"
"9614","GBG","RRG",1,3,4,2,2,"run048"
"9615","GGB","BBB",3,16,19,14,5,"run048"
"9616","GGB","BBR",1,4,5,5,0,"run048"
"9617","GGB","BGB",0,3,3,0,3,"run048"
"9618","GGB","BGG",0,4,4,4,0,"run048"
"9619","GGB","BRB",0,1,1,0,1,"run048"
"9620","GGB","BRR",1,15,16,4,12,"run048"
"9621","GGB","GBB",0,1,1,1,0,"run048"
"9622","GGB","GBG",1,0,1,1,0,"run048"
"9623","GGB","GGG",13,48,61,43,18,"run048"
"9624","GGB","GGR",0,7,7,3,4,"run048"
"9625","GGB","GRR",0,4,4,0,4,"run048"
"9626","GGB","RBB",0,5,5,1,4,"run048"
"9627","GGB","RBG",0,4,4,0,4,"run048"
"9628","GGB","RBR",0,5,5,0,5,"run048"
"9629","GGB","RGG",1,5,6,2,4,"run048"
"9630","GGB","RGR",0,2,2,0,2,"run048"
"9631","GGB","RRG",1,5,6,4,2,"run048"
"9632","GGB","RRR",1,5,6,0,6,"run048"
"9633","GGG","BBB",8,31,39,1,38,"run048"
"9634","GGG","BGB",0,2,2,1,1,"run048"
"9635","GGG","BGG",1,7,8,1,7,"run048"
"9636","GGG","BRB",1,3,4,4,0,"run048"
"9637","GGG","BRR",0,6,6,1,5,"run048"
"9638","GGG","GGB",5,1,6,4,2,"run048"
"9639","GGG","GGR",1,9,10,6,4,"run048"
"9640","GGG","GRR",0,2,2,2,0,"run048"
"9641","GGG","RBB",1,8,9,3,6,"run048"
"9642","GGG","RBG",0,6,6,4,2,"run048"
"9643","GGG","RBR",0,21,21,15,6,"run048"
"9644","GGG","RGG",0,3,3,3,0,"run048"
"9645","GGG","RGR",1,12,13,5,8,"run048"
"9646","GGG","RRG",1,23,24,12,12,"run048"
"9647","GGG","RRR",0,3,3,3,0,"run048"
"9648","GGR","BBB",0,2,2,0,2,"run048"
"9649","GGR","BBR",0,2,2,0,2,"run048"
"9650","GGR","BGG",0,1,1,0,1,"run048"
"9651","GGR","BRR",1,0,1,1,0,"run048"
"9652","GGR","GRR",1,0,1,1,0,"run048"
"9653","GGR","RBB",0,2,2,2,0,"run048"
"9654","GRG","BBB",3,8,11,2,9,"run048"
"9655","GRG","BBR",0,1,1,1,0,"run048"
"9656","GRG","BGG",0,1,1,1,0,"run048"
"9657","GRG","BRB",0,3,3,3,0,"run048"
"9658","GRG","BRR",0,1,1,0,1,"run048"
"9659","GRG","GBG",0,1,1,0,1,"run048"
"9660","GRG","GGB",2,15,17,3,14,"run048"
"9661","GRG","GGG",3,12,15,8,7,"run048"
"9662","GRG","GGR",0,5,5,0,5,"run048"
"9663","GRG","GRR",0,1,1,1,0,"run048"
"9664","GRG","RBG",0,1,1,1,0,"run048"
"9665","GRG","RBR",0,1,1,1,0,"run048"
"9666","GRG","RGR",1,2,3,2,1,"run048"
"9667","GRG","RRG",2,4,6,1,5,"run048"
"9668","GRR","BBB",0,1,1,0,1,"run048"
"9669","GRR","BBR",0,1,1,0,1,"run048"
"9670","GRR","BGB",1,2,3,0,3,"run048"
"9671","GRR","BGG",0,2,2,0,2,"run048"
"9672","GRR","BRB",0,1,1,1,0,"run048"
"9673","GRR","BRR",0,2,2,2,0,"run048"
"9674","GRR","GGG",0,1,1,0,1,"run048"
"9675","GRR","GGR",0,1,1,0,1,"run048"
"9676","RBB","BBB",0,1,1,0,1,"run048"
"9677","RBB","BBR",0,1,1,1,0,"run048"
"9678","RBB","BRB",0,1,1,0,1,"run048"
"9679","RBB","GRR",0,1,1,1,0,"run048"
"9680","RBB","RGG",0,1,1,1,0,"run048"
"9681","RBG","BBB",2,8,10,6,4,"run048"
"9682","RBG","BBG",0,1,1,0,1,"run048"
"9683","RBG","BRR",0,1,1,0,1,"run048"
"9684","RBG","GBB",0,1,1,1,0,"run048"
"9685","RBG","GRR",0,3,3,2,1,"run048"
"9686","RBG","RBB",1,1,2,2,0,"run048"
"9687","RBG","RBR",0,1,1,0,1,"run048"
"9688","RBG","RGR",0,1,1,1,0,"run048"
"9689","RBR","BBB",0,13,13,11,2,"run048"
"9690","RBR","BBR",0,1,1,0,1,"run048"
"9691","RBR","BGB",2,4,6,1,5,"run048"
"9692","RBR","BGG",0,2,2,2,0,"run048"
"9693","RBR","BRB",1,0,1,0,1,"run048"
"9694","RBR","BRR",1,4,5,3,2,"run048"
"9695","RBR","GGB",0,12,12,10,2,"run048"
"9696","RBR","GRR",4,4,8,5,3,"run048"
"9697","RBR","RBB",0,3,3,2,1,"run048"
"9698","RBR","RGG",2,9,11,0,11,"run048"
"9699","RBR","RGR",1,0,1,1,0,"run048"
"9700","RBR","RRR",0,1,1,1,0,"run048"
"9701","RGG","BBB",0,8,8,3,5,"run048"
"9702","RGG","BBR",1,2,3,0,3,"run048"
"9703","RGG","BGB",0,1,1,0,1,"run048"
"9704","RGG","BRR",0,4,4,1,3,"run048"
"9705","RGG","GGG",0,1,1,1,0,"run048"
"9706","RGG","GGR",0,3,3,0,3,"run048"
"9707","RGG","GRR",0,8,8,0,8,"run048"
"9708","RGG","RBB",0,1,1,0,1,"run048"
"9709","RGR","BBB",2,5,7,1,6,"run048"
"9710","RGR","BBR",1,1,2,2,0,"run048"
"9711","RGR","BGB",2,5,7,3,4,"run048"
"9712","RGR","BGG",2,2,4,0,4,"run048"
"9713","RGR","BRR",1,5,6,0,6,"run048"
"9714","RGR","GGB",2,12,14,10,4,"run048"
"9715","RGR","GGG",0,2,2,0,2,"run048"
"9716","RGR","GGR",0,4,4,4,0,"run048"
"9717","RGR","RBB",0,4,4,3,1,"run048"
"9718","RGR","RGG",1,1,2,1,1,"run048"
"9719","RGR","RRG",0,3,3,1,2,"run048"
"9720","RRG","BBB",2,33,35,17,18,"run048"
"9721","RRG","BBR",0,5,5,1,4,"run048"
"9722","RRG","BGB",1,10,11,6,5,"run048"
"9723","RRG","BGG",0,2,2,0,2,"run048"
"9724","RRG","BRB",2,40,42,26,16,"run048"
"9725","RRG","BRR",1,16,17,16,1,"run048"
"9726","RRG","GGG",2,14,16,8,8,"run048"
"9727","RRG","GGR",0,5,5,1,4,"run048"
"9728","RRG","GRG",1,0,1,0,1,"run048"
"9729","RRG","GRR",3,8,11,9,2,"run048"
"9730","RRG","RBB",1,1,2,0,2,"run048"
"9731","RRG","RGG",0,1,1,1,0,"run048"
"9732","RRG","RGR",0,1,1,0,1,"run048"
"9733","RRR","BBR",1,0,1,1,0,"run048"
"9734","RRR","BGB",2,1,3,0,3,"run048"
"9735","RRR","BGG",1,0,1,0,1,"run048"
"9736","RRR","BRB",1,1,2,2,0,"run048"
"9737","RRR","BRR",1,1,2,2,0,"run048"
"9738","RRR","GGR",0,1,1,1,0,"run048"
"9739","RRR","GRR",0,3,3,2,1,"run048"
"9740","RRR","RBB",1,2,3,1,2,"run048"
"9741","RRR","RBR",0,2,2,1,1,"run048"
"9742","RRR","RGG",0,1,1,1,0,"run048"
"9743","RRR","RGR",1,2,3,2,1,"run048"
"9744","RRR","RRG",2,2,4,1,3,"run048"
"9745","BBB","BRB",0,1,1,0,1,"run049"
"9746","BBB","GGG",1,2,3,0,3,"run049"
"9747","BBB","GRR",0,2,2,2,0,"run049"
"9748","BBB","RBG",0,1,1,0,1,"run049"
"9749","BBB","RRG",1,3,4,2,2,"run049"
"9750","BBB","RRR",0,2,2,2,0,"run049"
"9751","BBG","BBB",1,4,5,1,4,"run049"
"9752","BBG","BGB",0,1,1,0,1,"run049"
"9753","BBG","BGG",0,1,1,0,1,"run049"
"9754","BBG","BRB",1,16,17,7,10,"run049"
"9755","BBG","GBB",0,1,1,0,1,"run049"
"9756","BBG","GBG",2,7,9,4,5,"run049"
"9757","BBG","GGB",2,25,27,27,0,"run049"
"9758","BBG","GGG",4,38,42,32,10,"run049"
"9759","BBG","GRG",1,9,10,3,7,"run049"
"9760","BBG","GRR",0,1,1,1,0,"run049"
"9761","BBG","RBB",0,1,1,0,1,"run049"
"9762","BBG","RBG",0,4,4,1,3,"run049"
"9763","BBG","RBR",0,1,1,1,0,"run049"
"9764","BBG","RGR",0,1,1,0,1,"run049"
"9765","BBG","RRG",1,2,3,0,3,"run049"
"9766","BBG","RRR",0,7,7,5,2,"run049"
"9767","BGB","BBB",0,2,2,0,2,"run049"
"9768","BGB","RRG",0,1,1,0,1,"run049"
"9769","BGG","BBB",0,3,3,3,0,"run049"
"9770","BGG","BBR",0,1,1,0,1,"run049"
"9771","BGG","GRG",0,1,1,0,1,"run049"
"9772","BGG","RBG",1,1,2,0,2,"run049"
"9773","BGG","RGG",0,3,3,3,0,"run049"
"9774","BGG","RGR",0,1,1,1,0,"run049"
"9775","BGG","RRR",1,1,2,0,2,"run049"
"9776","BRB","BBB",0,13,13,1,12,"run049"
"9777","BRB","BBR",0,1,1,1,0,"run049"
"9778","BRB","BRR",0,3,3,0,3,"run049"
"9779","BRB","GGG",0,1,1,0,1,"run049"
"9780","BRB","GGR",0,1,1,1,0,"run049"
"9781","BRB","RBB",0,1,1,0,1,"run049"
"9782","BRB","RBG",0,1,1,1,0,"run049"
"9783","BRB","RGR",0,1,1,0,1,"run049"
"9784","BRB","RRR",0,1,1,0,1,"run049"
"9785","BRR","BBB",0,11,11,6,5,"run049"
"9786","BRR","BGB",1,1,2,0,2,"run049"
"9787","BRR","BGG",0,1,1,0,1,"run049"
"9788","BRR","BRB",0,1,1,1,0,"run049"
"9789","BRR","RBB",0,2,2,0,2,"run049"
"9790","GBB","BBB",12,38,50,6,44,"run049"
"9791","GBB","BGG",0,1,1,0,1,"run049"
"9792","GBB","BRB",1,9,10,5,5,"run049"
"9793","GBB","BRR",1,3,4,4,0,"run049"
"9794","GBB","GBG",0,4,4,1,3,"run049"
"9795","GBB","GGB",0,21,21,20,1,"run049"
"9796","GBB","GGG",7,86,93,4,89,"run049"
"9797","GBB","GGR",1,3,4,3,1,"run049"
"9798","GBB","GRG",0,6,6,2,4,"run049"
"9799","GBB","GRR",0,1,1,1,0,"run049"
"9800","GBB","RBB",0,2,2,2,0,"run049"
"9801","GBB","RBG",3,9,12,2,10,"run049"
"9802","GBB","RBR",1,0,1,1,0,"run049"
"9803","GBB","RGG",1,0,1,0,1,"run049"
"9804","GBB","RGR",2,1,3,0,3,"run049"
"9805","GBB","RRG",0,2,2,1,1,"run049"
"9806","GBB","RRR",1,9,10,6,4,"run049"
"9807","GBG","BBB",0,5,5,2,3,"run049"
"9808","GBG","BBR",0,1,1,1,0,"run049"
"9809","GBG","BRB",1,4,5,4,1,"run049"
"9810","GBG","BRR",1,0,1,0,1,"run049"
"9811","GBG","GGB",0,4,4,4,0,"run049"
"9812","GBG","GGG",4,11,15,15,0,"run049"
"9813","GBG","RBB",1,0,1,1,0,"run049"
"9814","GBG","RBG",0,1,1,0,1,"run049"
"9815","GBG","RGG",0,1,1,0,1,"run049"
"9816","GBG","RGR",1,3,4,2,2,"run049"
"9817","GBG","RRG",1,3,4,2,2,"run049"
"9818","GGB","BBB",3,16,19,6,13,"run049"
"9819","GGB","BBR",1,4,5,5,0,"run049"
"9820","GGB","BGB",0,3,3,1,2,"run049"
"9821","GGB","BGG",0,4,4,0,4,"run049"
"9822","GGB","BRB",0,1,1,1,0,"run049"
"9823","GGB","BRR",1,15,16,4,12,"run049"
"9824","GGB","GBB",0,1,1,1,0,"run049"
"9825","GGB","GBG",1,0,1,1,0,"run049"
"9826","GGB","GGG",13,48,61,17,44,"run049"
"9827","GGB","GGR",0,7,7,4,3,"run049"
"9828","GGB","GRR",0,4,4,4,0,"run049"
"9829","GGB","RBB",0,5,5,2,3,"run049"
"9830","GGB","RBG",0,4,4,1,3,"run049"
"9831","GGB","RBR",0,5,5,0,5,"run049"
"9832","GGB","RGG",1,5,6,2,4,"run049"
"9833","GGB","RGR",0,2,2,0,2,"run049"
"9834","GGB","RRG",1,5,6,3,3,"run049"
"9835","GGB","RRR",1,5,6,6,0,"run049"
"9836","GGG","BBB",8,31,39,11,28,"run049"
"9837","GGG","BGB",0,2,2,1,1,"run049"
"9838","GGG","BGG",1,7,8,8,0,"run049"
"9839","GGG","BRB",1,3,4,1,3,"run049"
"9840","GGG","BRR",0,6,6,5,1,"run049"
"9841","GGG","GGB",5,1,6,0,6,"run049"
"9842","GGG","GGR",1,9,10,2,8,"run049"
"9843","GGG","GRR",0,2,2,2,0,"run049"
"9844","GGG","RBB",1,8,9,3,6,"run049"
"9845","GGG","RBG",0,6,6,6,0,"run049"
"9846","GGG","RBR",0,21,21,0,21,"run049"
"9847","GGG","RGG",0,3,3,3,0,"run049"
"9848","GGG","RGR",1,12,13,7,6,"run049"
"9849","GGG","RRG",1,23,24,23,1,"run049"
"9850","GGG","RRR",0,3,3,1,2,"run049"
"9851","GGR","BBB",0,2,2,2,0,"run049"
"9852","GGR","BBR",0,2,2,2,0,"run049"
"9853","GGR","BGG",0,1,1,0,1,"run049"
"9854","GGR","BRR",1,0,1,0,1,"run049"
"9855","GGR","GRR",1,0,1,0,1,"run049"
"9856","GGR","RBB",0,2,2,1,1,"run049"
"9857","GRG","BBB",3,8,11,0,11,"run049"
"9858","GRG","BBR",0,1,1,1,0,"run049"
"9859","GRG","BGG",0,1,1,1,0,"run049"
"9860","GRG","BRB",0,3,3,0,3,"run049"
"9861","GRG","BRR",0,1,1,0,1,"run049"
"9862","GRG","GBG",0,1,1,0,1,"run049"
"9863","GRG","GGB",2,15,17,7,10,"run049"
"9864","GRG","GGG",3,12,15,5,10,"run049"
"9865","GRG","GGR",0,5,5,2,3,"run049"
"9866","GRG","GRR",0,1,1,0,1,"run049"
"9867","GRG","RBG",0,1,1,1,0,"run049"
"9868","GRG","RBR",0,1,1,0,1,"run049"
"9869","GRG","RGR",1,2,3,1,2,"run049"
"9870","GRG","RRG",2,4,6,1,5,"run049"
"9871","GRR","BBB",0,1,1,1,0,"run049"
"9872","GRR","BBR",0,1,1,0,1,"run049"
"9873","GRR","BGB",1,2,3,2,1,"run049"
"9874","GRR","BGG",0,2,2,2,0,"run049"
"9875","GRR","BRB",0,1,1,1,0,"run049"
"9876","GRR","BRR",0,2,2,1,1,"run049"
"9877","GRR","GGG",0,1,1,1,0,"run049"
"9878","GRR","GGR",0,1,1,1,0,"run049"
"9879","RBB","BBB",0,1,1,1,0,"run049"
"9880","RBB","BBR",0,1,1,0,1,"run049"
"9881","RBB","BRB",0,1,1,1,0,"run049"
"9882","RBB","GRR",0,1,1,0,1,"run049"
"9883","RBB","RGG",0,1,1,1,0,"run049"
"9884","RBG","BBB",2,8,10,2,8,"run049"
"9885","RBG","BBG",0,1,1,1,0,"run049"
"9886","RBG","BRR",0,1,1,1,0,"run049"
"9887","RBG","GBB",0,1,1,1,0,"run049"
"9888","RBG","GRR",0,3,3,3,0,"run049"
"9889","RBG","RBB",1,1,2,2,0,"run049"
"9890","RBG","RBR",0,1,1,0,1,"run049"
"9891","RBG","RGR",0,1,1,0,1,"run049"
"9892","RBR","BBB",0,13,13,1,12,"run049"
"9893","RBR","BBR",0,1,1,1,0,"run049"
"9894","RBR","BGB",2,4,6,6,0,"run049"
"9895","RBR","BGG",0,2,2,1,1,"run049"
"9896","RBR","BRB",1,0,1,1,0,"run049"
"9897","RBR","BRR",1,4,5,0,5,"run049"
"9898","RBR","GGB",0,12,12,4,8,"run049"
"9899","RBR","GRR",4,4,8,1,7,"run049"
"9900","RBR","RBB",0,3,3,1,2,"run049"
"9901","RBR","RGG",2,9,11,4,7,"run049"
"9902","RBR","RGR",1,0,1,1,0,"run049"
"9903","RBR","RRR",0,1,1,0,1,"run049"
"9904","RGG","BBB",0,8,8,6,2,"run049"
"9905","RGG","BBR",1,2,3,3,0,"run049"
"9906","RGG","BGB",0,1,1,0,1,"run049"
