;actor;subject;observed.crowd;observed.displace;observed.totalCD;random.displace;random.crowd;runID
8608;BGG;RBB;0;1;1;0;1;run055
8609;BGG;RBG;1;0;1;1;0;run055
8610;BRB;BBB;0;1;1;1;0;run055
8611;BRB;GGB;1;0;1;1;0;run055
8612;BRB;GGG;0;2;2;0;2;run055
8613;BRB;RBB;1;0;1;1;0;run055
8614;BRR;BBB;0;1;1;0;1;run055
8615;BRR;BRB;0;1;1;0;1;run055
8616;BRR;GBB;1;0;1;1;0;run055
8617;GBB;BBB;1;16;17;12;5;run055
8618;GBB;BBG;0;2;2;1;1;run055
8619;GBB;BGB;0;1;1;1;0;run055
8620;GBB;BGG;0;3;3;1;2;run055
8621;GBB;BRB;0;9;9;1;8;run055
8622;GBB;BRR;0;2;2;1;1;run055
8623;GBB;GBG;1;1;2;1;1;run055
8624;GBB;GGB;2;59;61;53;8;run055
8625;GBB;GGG;4;95;99;96;3;run055
8626;GBB;GGR;0;1;1;1;0;run055
8627;GBB;GRG;0;1;1;1;0;run055
8628;GBB;GRR;1;8;9;9;0;run055
8629;GBB;RBB;0;2;2;2;0;run055
8630;GBB;RBG;0;1;1;1;0;run055
8631;GBB;RBR;1;1;2;1;1;run055
8632;GBB;RGG;0;2;2;2;0;run055
8633;GBB;RGR;0;1;1;0;1;run055
8634;GBB;RRG;0;3;3;2;1;run055
8635;GBG;BRB;0;1;1;1;0;run055
8636;GBG;BRR;0;3;3;0;3;run055
8637;GBG;GGB;0;1;1;0;1;run055
8638;GBG;GGR;0;3;3;0;3;run055
8639;GBG;RBR;0;1;1;1;0;run055
8640;GBG;RGR;1;1;2;1;1;run055
8641;GBG;RRR;0;1;1;1;0;run055
8642;GGB;BBB;1;8;9;7;2;run055
8643;GGB;BBG;0;1;1;0;1;run055
8644;GGB;BGB;0;1;1;1;0;run055
8645;GGB;BRB;3;5;8;8;0;run055
8646;GGB;BRR;0;1;1;0;1;run055
8647;GGB;GBG;0;2;2;0;2;run055
8648;GGB;GGG;4;37;41;18;23;run055
8649;GGB;GGR;0;9;9;1;8;run055
8650;GGB;GRR;1;4;5;3;2;run055
8651;GGB;RBB;0;2;2;0;2;run055
8652;GGB;RBG;0;2;2;0;2;run055
8653;GGB;RBR;0;2;2;1;1;run055
8654;GGB;RGG;0;1;1;0;1;run055
8655;GGB;RGR;1;2;3;3;0;run055
8656;GGB;RRG;1;3;4;3;1;run055
8657;GGB;RRR;0;3;3;3;0;run055
8658;GGG;BBB;4;22;26;6;20;run055
8659;GGG;BBG;0;2;2;2;0;run055
8660;GGG;BBR;0;3;3;1;2;run055
8661;GGG;BGB;0;2;2;2;0;run055
8662;GGG;BGG;0;3;3;0;3;run055
8663;GGG;BRB;0;3;3;3;0;run055
8664;GGG;BRR;0;3;3;0;3;run055
8665;GGG;GBB;0;1;1;0;1;run055
8666;GGG;GGB;1;3;4;4;0;run055
8667;GGG;GGR;0;21;21;7;14;run055
8668;GGG;GRG;0;2;2;1;1;run055
8669;GGG;GRR;2;15;17;5;12;run055
8670;GGG;RBB;0;1;1;1;0;run055
8671;GGG;RBR;1;4;5;2;3;run055
8672;GGG;RGG;1;7;8;5;3;run055
8673;GGG;RGR;0;3;3;1;2;run055
8674;GGG;RRG;0;2;2;1;1;run055
8675;GGG;RRR;0;1;1;0;1;run055
8676;GGR;BBB;0;1;1;0;1;run055
8677;GGR;BGG;0;2;2;1;1;run055
8678;GGR;BRB;0;1;1;0;1;run055
8679;GRG;BBB;0;3;3;3;0;run055
8680;GRG;BGB;0;3;3;3;0;run055
8681;GRG;BGG;0;1;1;1;0;run055
8682;GRG;BRB;0;5;5;0;5;run055
8683;GRG;BRR;0;1;1;0;1;run055
8684;GRG;GBB;0;3;3;0;3;run055
8685;GRG;GGB;0;14;14;14;0;run055
8686;GRG;GGG;0;10;10;0;10;run055
8687;GRG;GGR;0;2;2;0;2;run055
8688;GRG;GRR;0;1;1;1;0;run055
8689;GRG;RBR;1;2;3;1;2;run055
8690;GRG;RGG;0;2;2;2;0;run055
8691;GRG;RGR;0;1;1;0;1;run055
8692;GRR;BBB;0;3;3;2;1;run055
8693;GRR;BBR;0;2;2;2;0;run055
8694;GRR;BRB;1;8;9;4;5;run055
8695;GRR;BRR;1;6;7;6;1;run055
8696;GRR;GBB;0;1;1;0;1;run055
8697;GRR;GBG;0;1;1;1;0;run055
8698;GRR;GGR;1;9;10;1;9;run055
8699;GRR;RBR;0;1;1;0;1;run055
8700;GRR;RGG;1;3;4;0;4;run055
8701;GRR;RGR;0;1;1;0;1;run055
8702;GRR;RRR;0;1;1;1;0;run055
8703;RBB;BBB;0;1;1;1;0;run055
8704;RBB;GGG;0;3;3;2;1;run055
8705;RBG;GRR;0;1;1;0;1;run055
8706;RBG;RBR;0;1;1;1;0;run055
8707;RBG;RGR;0;1;1;0;1;run055
8708;RBR;BBB;0;3;3;2;1;run055
8709;RBR;BRB;0;1;1;1;0;run055
8710;RBR;BRR;0;2;2;1;1;run055
8711;RBR;GGG;0;1;1;0;1;run055
8712;RBR;GGR;1;2;3;2;1;run055
8713;RBR;GRG;0;1;1;1;0;run055
8714;RBR;GRR;1;15;16;9;7;run055
8715;RBR;RGG;0;4;4;1;3;run055
8716;RBR;RGR;0;1;1;1;0;run055
8717;RBR;RRR;0;3;3;1;2;run055
8718;RGG;BGG;0;1;1;1;0;run055
8719;RGG;RGR;0;1;1;0;1;run055
8720;RGR;BBB;0;9;9;7;2;run055
8721;RGR;BBR;0;1;1;0;1;run055
8722;RGR;BGB;1;8;9;9;0;run055
8723;RGR;BRB;0;3;3;0;3;run055
8724;RGR;BRR;0;3;3;0;3;run055
8725;RGR;GBG;0;1;1;1;0;run055
8726;RGR;GGB;0;3;3;2;1;run055
8727;RGR;GGG;0;2;2;0;2;run055
8728;RGR;GGR;0;8;8;7;1;run055
8729;RGR;GRR;1;7;8;6;2;run055
8730;RGR;RGG;0;6;6;2;4;run055
8731;RRG;BGB;0;1;1;0;1;run055
8732;RRG;BRB;0;1;1;1;0;run055
8733;RRG;GGG;0;1;1;0;1;run055
8734;RRG;GGR;0;1;1;0;1;run055
8735;RRG;GRG;0;1;1;0;1;run055
8736;RRG;GRR;0;3;3;2;1;run055
8737;RRG;RBR;0;4;4;1;3;run055
8738;RRG;RGG;0;1;1;1;0;run055
8739;RRG;RGR;6;37;43;12;31;run055
8740;RRR;BRR;0;1;1;0;1;run055
8741;RRR;GGB;0;1;1;0;1;run055
8742;RRR;GGG;1;5;6;6;0;run055
8743;RRR;GGR;0;2;2;1;1;run055
8744;RRR;GRR;0;1;1;0;1;run055
8745;RRR;RGR;0;1;1;0;1;run055
8746;BBB;GRR;0;1;1;0;1;run056
8747;BBG;BBB;1;9;10;2;8;run056
8748;BBG;BBR;0;2;2;2;0;run056
8749;BBG;BGB;0;1;1;1;0;run056
8750;BBG;BGG;0;1;1;1;0;run056
8751;BBG;BRB;0;2;2;2;0;run056
8752;BBG;BRR;0;1;1;1;0;run056
8753;BBG;GBB;1;1;2;0;2;run056
8754;BBG;GBG;1;6;7;6;1;run056
8755;BBG;GGB;0;18;18;6;12;run056
8756;BBG;GGG;1;29;30;21;9;run056
8757;BBG;GGR;0;2;2;2;0;run056
8758;BBG;GRG;0;1;1;1;0;run056
8759;BBG;GRR;0;3;3;1;2;run056
8760;BBG;RBR;0;2;2;2;0;run056
8761;BBG;RGR;0;2;2;2;0;run056
8762;BBG;RRG;1;2;3;3;0;run056
8763;BBG;RRR;0;1;1;1;0;run056
8764;BGG;BBB;0;1;1;1;0;run056
8765;BGG;BRB;0;1;1;1;0;run056
8766;BGG;GGG;0;1;1;0;1;run056
8767;BGG;RBB;0;1;1;1;0;run056
8768;BGG;RBG;1;0;1;0;1;run056
8769;BRB;BBB;0;1;1;1;0;run056
8770;BRB;GGB;1;0;1;1;0;run056
8771;BRB;GGG;0;2;2;0;2;run056
8772;BRB;RBB;1;0;1;0;1;run056
8773;BRR;BBB;0;1;1;0;1;run056
8774;BRR;BRB;0;1;1;0;1;run056
8775;BRR;GBB;1;0;1;0;1;run056
8776;GBB;BBB;1;16;17;17;0;run056
8777;GBB;BBG;0;2;2;2;0;run056
8778;GBB;BGB;0;1;1;0;1;run056
8779;GBB;BGG;0;3;3;3;0;run056
8780;GBB;BRB;0;9;9;1;8;run056
8781;GBB;BRR;0;2;2;1;1;run056
8782;GBB;GBG;1;1;2;1;1;run056
8783;GBB;GGB;2;59;61;38;23;run056
8784;GBB;GGG;4;95;99;19;80;run056
8785;GBB;GGR;0;1;1;0;1;run056
8786;GBB;GRG;0;1;1;0;1;run056
8787;GBB;GRR;1;8;9;6;3;run056
8788;GBB;RBB;0;2;2;0;2;run056
8789;GBB;RBG;0;1;1;1;0;run056
8790;GBB;RBR;1;1;2;1;1;run056
8791;GBB;RGG;0;2;2;1;1;run056
8792;GBB;RGR;0;1;1;0;1;run056
8793;GBB;RRG;0;3;3;0;3;run056
8794;GBG;BRB;0;1;1;0;1;run056
8795;GBG;BRR;0;3;3;1;2;run056
8796;GBG;GGB;0;1;1;1;0;run056
8797;GBG;GGR;0;3;3;0;3;run056
8798;GBG;RBR;0;1;1;1;0;run056
8799;GBG;RGR;1;1;2;0;2;run056
8800;GBG;RRR;0;1;1;0;1;run056
8801;GGB;BBB;1;8;9;6;3;run056
8802;GGB;BBG;0;1;1;1;0;run056
8803;GGB;BGB;0;1;1;1;0;run056
8804;GGB;BRB;3;5;8;3;5;run056
8805;GGB;BRR;0;1;1;0;1;run056
8806;GGB;GBG;0;2;2;1;1;run056
8807;GGB;GGG;4;37;41;15;26;run056
8808;GGB;GGR;0;9;9;3;6;run056
8809;GGB;GRR;1;4;5;1;4;run056
8810;GGB;RBB;0;2;2;2;0;run056
8811;GGB;RBG;0;2;2;1;1;run056
8812;GGB;RBR;0;2;2;0;2;run056
8813;GGB;RGG;0;1;1;1;0;run056
8814;GGB;RGR;1;2;3;1;2;run056
8815;GGB;RRG;1;3;4;4;0;run056
8816;GGB;RRR;0;3;3;0;3;run056
8817;GGG;BBB;4;22;26;21;5;run056
8818;GGG;BBG;0;2;2;1;1;run056
8819;GGG;BBR;0;3;3;0;3;run056
8820;GGG;BGB;0;2;2;1;1;run056
8821;GGG;BGG;0;3;3;0;3;run056
8822;GGG;BRB;0;3;3;3;0;run056
8823;GGG;BRR;0;3;3;3;0;run056
8824;GGG;GBB;0;1;1;0;1;run056
8825;GGG;GGB;1;3;4;0;4;run056
8826;GGG;GGR;0;21;21;14;7;run056
8827;GGG;GRG;0;2;2;2;0;run056
8828;GGG;GRR;2;15;17;16;1;run056
8829;GGG;RBB;0;1;1;1;0;run056
8830;GGG;RBR;1;4;5;2;3;run056
8831;GGG;RGG;1;7;8;7;1;run056
8832;GGG;RGR;0;3;3;2;1;run056
8833;GGG;RRG;0;2;2;1;1;run056
8834;GGG;RRR;0;1;1;1;0;run056
8835;GGR;BBB;0;1;1;0;1;run056
8836;GGR;BGG;0;2;2;2;0;run056
8837;GGR;BRB;0;1;1;1;0;run056
8838;GRG;BBB;0;3;3;0;3;run056
8839;GRG;BGB;0;3;3;1;2;run056
8840;GRG;BGG;0;1;1;1;0;run056
8841;GRG;BRB;0;5;5;5;0;run056
8842;GRG;BRR;0;1;1;1;0;run056
8843;GRG;GBB;0;3;3;1;2;run056
8844;GRG;GGB;0;14;14;7;7;run056
8845;GRG;GGG;0;10;10;0;10;run056
8846;GRG;GGR;0;2;2;2;0;run056
8847;GRG;GRR;0;1;1;0;1;run056
8848;GRG;RBR;1;2;3;0;3;run056
8849;GRG;RGG;0;2;2;2;0;run056
8850;GRG;RGR;0;1;1;0;1;run056
8851;GRR;BBB;0;3;3;0;3;run056
8852;GRR;BBR;0;2;2;0;2;run056
8853;GRR;BRB;1;8;9;5;4;run056
8854;GRR;BRR;1;6;7;4;3;run056
8855;GRR;GBB;0;1;1;0;1;run056
8856;GRR;GBG;0;1;1;0;1;run056
8857;GRR;GGR;1;9;10;8;2;run056
8858;GRR;RBR;0;1;1;1;0;run056
8859;GRR;RGG;1;3;4;2;2;run056
8860;GRR;RGR;0;1;1;1;0;run056
8861;GRR;RRR;0;1;1;1;0;run056
8862;RBB;BBB;0;1;1;0;1;run056
8863;RBB;GGG;0;3;3;3;0;run056
8864;RBG;GRR;0;1;1;1;0;run056
8865;RBG;RBR;0;1;1;0;1;run056
8866;RBG;RGR;0;1;1;0;1;run056
8867;RBR;BBB;0;3;3;2;1;run056
8868;RBR;BRB;0;1;1;1;0;run056
8869;RBR;BRR;0;2;2;2;0;run056
8870;RBR;GGG;0;1;1;1;0;run056
8871;RBR;GGR;1;2;3;1;2;run056
8872;RBR;GRG;0;1;1;1;0;run056
8873;RBR;GRR;1;15;16;11;5;run056
8874;RBR;RGG;0;4;4;3;1;run056
8875;RBR;RGR;0;1;1;0;1;run056
8876;RBR;RRR;0;3;3;3;0;run056
8877;RGG;BGG;0;1;1;0;1;run056
8878;RGG;RGR;0;1;1;1;0;run056
8879;RGR;BBB;0;9;9;9;0;run056
8880;RGR;BBR;0;1;1;0;1;run056
8881;RGR;BGB;1;8;9;0;9;run056
8882;RGR;BRB;0;3;3;1;2;run056
8883;RGR;BRR;0;3;3;0;3;run056
8884;RGR;GBG;0;1;1;1;0;run056
8885;RGR;GGB;0;3;3;1;2;run056
8886;RGR;GGG;0;2;2;2;0;run056
8887;RGR;GGR;0;8;8;3;5;run056
8888;RGR;GRR;1;7;8;7;1;run056
8889;RGR;RGG;0;6;6;4;2;run056
8890;RRG;BGB;0;1;1;1;0;run056
8891;RRG;BRB;0;1;1;0;1;run056
8892;RRG;GGG;0;1;1;0;1;run056
8893;RRG;GGR;0;1;1;0;1;run056
8894;RRG;GRG;0;1;1;1;0;run056
8895;RRG;GRR;0;3;3;3;0;run056
8896;RRG;RBR;0;4;4;4;0;run056
8897;RRG;RGG;0;1;1;0;1;run056
8898;RRG;RGR;6;37;43;13;30;run056
8899;RRR;BRR;0;1;1;1;0;run056
8900;RRR;GGB;0;1;1;1;0;run056
8901;RRR;GGG;1;5;6;6;0;run056
8902;RRR;GGR;0;2;2;0;2;run056
8903;RRR;GRR;0;1;1;1;0;run056
8904;RRR;RGR;0;1;1;1;0;run056
8905;BBB;GRR;0;1;1;1;0;run057
8906;BBG;BBB;1;9;10;0;10;run057
8907;BBG;BBR;0;2;2;2;0;run057
8908;BBG;BGB;0;1;1;1;0;run057
8909;BBG;BGG;0;1;1;1;0;run057
8910;BBG;BRB;0;2;2;2;0;run057
8911;BBG;BRR;0;1;1;0;1;run057
8912;BBG;GBB;1;1;2;0;2;run057
8913;BBG;GBG;1;6;7;7;0;run057
8914;BBG;GGB;0;18;18;8;10;run057
8915;BBG;GGG;1;29;30;17;13;run057
8916;BBG;GGR;0;2;2;1;1;run057
8917;BBG;GRG;0;1;1;0;1;run057
8918;BBG;GRR;0;3;3;2;1;run057
8919;BBG;RBR;0;2;2;1;1;run057
8920;BBG;RGR;0;2;2;2;0;run057
8921;BBG;RRG;1;2;3;2;1;run057
8922;BBG;RRR;0;1;1;1;0;run057
8923;BGG;BBB;0;1;1;1;0;run057
8924;BGG;BRB;0;1;1;0;1;run057
8925;BGG;GGG;0;1;1;0;1;run057
8926;BGG;RBB;0;1;1;1;0;run057
8927;BGG;RBG;1;0;1;0;1;run057
8928;BRB;BBB;0;1;1;0;1;run057
8929;BRB;GGB;1;0;1;1;0;run057
8930;BRB;GGG;0;2;2;1;1;run057
8931;BRB;RBB;1;0;1;1;0;run057
8932;BRR;BBB;0;1;1;0;1;run057
8933;BRR;BRB;0;1;1;1;0;run057
8934;BRR;GBB;1;0;1;1;0;run057
8935;GBB;BBB;1;16;17;12;5;run057
8936;GBB;BBG;0;2;2;2;0;run057
8937;GBB;BGB;0;1;1;0;1;run057
8938;GBB;BGG;0;3;3;3;0;run057
8939;GBB;BRB;0;9;9;9;0;run057
8940;GBB;BRR;0;2;2;2;0;run057
8941;GBB;GBG;1;1;2;2;0;run057
8942;GBB;GGB;2;59;61;55;6;run057
8943;GBB;GGG;4;95;99;24;75;run057
8944;GBB;GGR;0;1;1;1;0;run057
8945;GBB;GRG;0;1;1;1;0;run057
8946;GBB;GRR;1;8;9;2;7;run057
8947;GBB;RBB;0;2;2;1;1;run057
8948;GBB;RBG;0;1;1;1;0;run057
8949;GBB;RBR;1;1;2;1;1;run057
8950;GBB;RGG;0;2;2;1;1;run057
8951;GBB;RGR;0;1;1;0;1;run057
8952;GBB;RRG;0;3;3;3;0;run057
8953;GBG;BRB;0;1;1;1;0;run057
8954;GBG;BRR;0;3;3;1;2;run057
8955;GBG;GGB;0;1;1;0;1;run057
8956;GBG;GGR;0;3;3;0;3;run057
8957;GBG;RBR;0;1;1;0;1;run057
8958;GBG;RGR;1;1;2;2;0;run057
8959;GBG;RRR;0;1;1;1;0;run057
8960;GGB;BBB;1;8;9;0;9;run057
8961;GGB;BBG;0;1;1;0;1;run057
8962;GGB;BGB;0;1;1;1;0;run057
8963;GGB;BRB;3;5;8;5;3;run057
8964;GGB;BRR;0;1;1;1;0;run057
8965;GGB;GBG;0;2;2;0;2;run057
8966;GGB;GGG;4;37;41;32;9;run057
8967;GGB;GGR;0;9;9;7;2;run057
8968;GGB;GRR;1;4;5;3;2;run057
8969;GGB;RBB;0;2;2;1;1;run057
8970;GGB;RBG;0;2;2;1;1;run057
8971;GGB;RBR;0;2;2;1;1;run057
8972;GGB;RGG;0;1;1;0;1;run057
8973;GGB;RGR;1;2;3;3;0;run057
8974;GGB;RRG;1;3;4;0;4;run057
8975;GGB;RRR;0;3;3;2;1;run057
8976;GGG;BBB;4;22;26;25;1;run057
8977;GGG;BBG;0;2;2;2;0;run057
8978;GGG;BBR;0;3;3;3;0;run057
8979;GGG;BGB;0;2;2;1;1;run057
8980;GGG;BGG;0;3;3;2;1;run057
8981;GGG;BRB;0;3;3;0;3;run057
8982;GGG;BRR;0;3;3;2;1;run057
8983;GGG;GBB;0;1;1;1;0;run057
8984;GGG;GGB;1;3;4;3;1;run057
8985;GGG;GGR;0;21;21;1;20;run057
8986;GGG;GRG;0;2;2;2;0;run057
8987;GGG;GRR;2;15;17;3;14;run057
8988;GGG;RBB;0;1;1;0;1;run057
8989;GGG;RBR;1;4;5;0;5;run057
8990;GGG;RGG;1;7;8;4;4;run057
8991;GGG;RGR;0;3;3;0;3;run057
8992;GGG;RRG;0;2;2;2;0;run057
8993;GGG;RRR;0;1;1;0;1;run057
8994;GGR;BBB;0;1;1;1;0;run057
8995;GGR;BGG;0;2;2;0;2;run057
8996;GGR;BRB;0;1;1;1;0;run057
8997;GRG;BBB;0;3;3;1;2;run057
8998;GRG;BGB;0;3;3;1;2;run057
8999;GRG;BGG;0;1;1;0;1;run057
9000;GRG;BRB;0;5;5;4;1;run057
9001;GRG;BRR;0;1;1;0;1;run057
9002;GRG;GBB;0;3;3;2;1;run057
9003;GRG;GGB;0;14;14;10;4;run057
9004;GRG;GGG;0;10;10;9;1;run057
9005;GRG;GGR;0;2;2;0;2;run057
9006;GRG;GRR;0;1;1;0;1;run057
9007;GRG;RBR;1;2;3;0;3;run057
9008;GRG;RGG;0;2;2;2;0;run057
9009;GRG;RGR;0;1;1;0;1;run057
9010;GRR;BBB;0;3;3;2;1;run057
9011;GRR;BBR;0;2;2;1;1;run057
9012;GRR;BRB;1;8;9;7;2;run057
9013;GRR;BRR;1;6;7;1;6;run057
9014;GRR;GBB;0;1;1;0;1;run057
9015;GRR;GBG;0;1;1;0;1;run057
9016;GRR;GGR;1;9;10;1;9;run057
9017;GRR;RBR;0;1;1;0;1;run057
9018;GRR;RGG;1;3;4;0;4;run057
9019;GRR;RGR;0;1;1;0;1;run057
9020;GRR;RRR;0;1;1;1;0;run057
9021;RBB;BBB;0;1;1;0;1;run057
9022;RBB;GGG;0;3;3;0;3;run057
9023;RBG;GRR;0;1;1;0;1;run057
9024;RBG;RBR;0;1;1;0;1;run057
9025;RBG;RGR;0;1;1;1;0;run057
9026;RBR;BBB;0;3;3;3;0;run057
9027;RBR;BRB;0;1;1;1;0;run057
9028;RBR;BRR;0;2;2;1;1;run057
9029;RBR;GGG;0;1;1;0;1;run057
9030;RBR;GGR;1;2;3;0;3;run057
9031;RBR;GRG;0;1;1;0;1;run057
9032;RBR;GRR;1;15;16;5;11;run057
9033;RBR;RGG;0;4;4;2;2;run057
9034;RBR;RGR;0;1;1;1;0;run057
9035;RBR;RRR;0;3;3;0;3;run057
9036;RGG;BGG;0;1;1;1;0;run057
9037;RGG;RGR;0;1;1;1;0;run057
9038;RGR;BBB;0;9;9;7;2;run057
9039;RGR;BBR;0;1;1;1;0;run057
9040;RGR;BGB;1;8;9;5;4;run057
9041;RGR;BRB;0;3;3;0;3;run057
9042;RGR;BRR;0;3;3;1;2;run057
9043;RGR;GBG;0;1;1;0;1;run057
9044;RGR;GGB;0;3;3;3;0;run057
9045;RGR;GGG;0;2;2;2;0;run057
9046;RGR;GGR;0;8;8;1;7;run057
9047;RGR;GRR;1;7;8;8;0;run057
9048;RGR;RGG;0;6;6;0;6;run057
9049;RRG;BGB;0;1;1;0;1;run057
9050;RRG;BRB;0;1;1;1;0;run057
9051;RRG;GGG;0;1;1;1;0;run057
9052;RRG;GGR;0;1;1;1;0;run057
9053;RRG;GRG;0;1;1;1;0;run057
9054;RRG;GRR;0;3;3;3;0;run057
9055;RRG;RBR;0;4;4;1;3;run057
9056;RRG;RGG;0;1;1;1;0;run057
9057;RRG;RGR;6;37;43;42;1;run057
9058;RRR;BRR;0;1;1;0;1;run057
9059;RRR;GGB;0;1;1;1;0;run057
9060;RRR;GGG;1;5;6;0;6;run057
9061;RRR;GGR;0;2;2;0;2;run057
9062;RRR;GRR;0;1;1;1;0;run057
9063;RRR;RGR;0;1;1;1;0;run057
9064;BBB;GRR;0;1;1;0;1;run058
9065;BBG;BBB;1;9;10;5;5;run058
9066;BBG;BBR;0;2;2;1;1;run058
9067;BBG;BGB;0;1;1;1;0;run058
9068;BBG;BGG;0;1;1;0;1;run058
9069;BBG;BRB;0;2;2;0;2;run058
9070;BBG;BRR;0;1;1;0;1;run058
9071;BBG;GBB;1;1;2;2;0;run058
9072;BBG;GBG;1;6;7;0;7;run058
9073;BBG;GGB;0;18;18;16;2;run058
9074;BBG;GGG;1;29;30;25;5;run058
9075;BBG;GGR;0;2;2;2;0;run058
9076;BBG;GRG;0;1;1;1;0;run058
9077;BBG;GRR;0;3;3;1;2;run058
9078;BBG;RBR;0;2;2;2;0;run058
9079;BBG;RGR;0;2;2;2;0;run058
9080;BBG;RRG;1;2;3;2;1;run058
9081;BBG;RRR;0;1;1;0;1;run058
9082;BGG;BBB;0;1;1;0;1;run058
9083;BGG;BRB;0;1;1;1;0;run058
9084;BGG;GGG;0;1;1;0;1;run058
9085;BGG;RBB;0;1;1;0;1;run058
9086;BGG;RBG;1;0;1;0;1;run058
9087;BRB;BBB;0;1;1;0;1;run058
9088;BRB;GGB;1;0;1;0;1;run058
9089;BRB;GGG;0;2;2;0;2;run058
9090;BRB;RBB;1;0;1;0;1;run058
9091;BRR;BBB;0;1;1;0;1;run058
9092;BRR;BRB;0;1;1;1;0;run058
9093;BRR;GBB;1;0;1;1;0;run058
9094;GBB;BBB;1;16;17;14;3;run058
9095;GBB;BBG;0;2;2;0;2;run058
9096;GBB;BGB;0;1;1;0;1;run058
9097;GBB;BGG;0;3;3;0;3;run058
9098;GBB;BRB;0;9;9;7;2;run058
9099;GBB;BRR;0;2;2;0;2;run058
9100;GBB;GBG;1;1;2;2;0;run058
9101;GBB;GGB;2;59;61;51;10;run058
9102;GBB;GGG;4;95;99;91;8;run058
9103;GBB;GGR;0;1;1;1;0;run058
9104;GBB;GRG;0;1;1;0;1;run058
9105;GBB;GRR;1;8;9;1;8;run058
9106;GBB;RBB;0;2;2;1;1;run058
9107;GBB;RBG;0;1;1;1;0;run058
9108;GBB;RBR;1;1;2;0;2;run058
9109;GBB;RGG;0;2;2;0;2;run058
9110;GBB;RGR;0;1;1;1;0;run058
9111;GBB;RRG;0;3;3;3;0;run058
9112;GBG;BRB;0;1;1;1;0;run058
9113;GBG;BRR;0;3;3;3;0;run058
9114;GBG;GGB;0;1;1;0;1;run058
9115;GBG;GGR;0;3;3;2;1;run058
9116;GBG;RBR;0;1;1;0;1;run058
9117;GBG;RGR;1;1;2;1;1;run058
9118;GBG;RRR;0;1;1;0;1;run058
9119;GGB;BBB;1;8;9;6;3;run058
9120;GGB;BBG;0;1;1;0;1;run058
9121;GGB;BGB;0;1;1;1;0;run058
9122;GGB;BRB;3;5;8;1;7;run058
9123;GGB;BRR;0;1;1;0;1;run058
9124;GGB;GBG;0;2;2;1;1;run058
9125;GGB;GGG;4;37;41;27;14;run058
9126;GGB;GGR;0;9;9;6;3;run058
9127;GGB;GRR;1;4;5;3;2;run058
9128;GGB;RBB;0;2;2;0;2;run058
9129;GGB;RBG;0;2;2;1;1;run058
9130;GGB;RBR;0;2;2;0;2;run058
9131;GGB;RGG;0;1;1;0;1;run058
9132;GGB;RGR;1;2;3;3;0;run058
9133;GGB;RRG;1;3;4;0;4;run058
9134;GGB;RRR;0;3;3;2;1;run058
9135;GGG;BBB;4;22;26;11;15;run058
9136;GGG;BBG;0;2;2;2;0;run058
9137;GGG;BBR;0;3;3;0;3;run058
9138;GGG;BGB;0;2;2;2;0;run058
9139;GGG;BGG;0;3;3;2;1;run058
9140;GGG;BRB;0;3;3;3;0;run058
9141;GGG;BRR;0;3;3;1;2;run058
9142;GGG;GBB;0;1;1;1;0;run058
9143;GGG;GGB;1;3;4;0;4;run058
9144;GGG;GGR;0;21;21;0;21;run058
9145;GGG;GRG;0;2;2;1;1;run058
9146;GGG;GRR;2;15;17;11;6;run058
9147;GGG;RBB;0;1;1;0;1;run058
9148;GGG;RBR;1;4;5;5;0;run058
9149;GGG;RGG;1;7;8;0;8;run058
9150;GGG;RGR;0;3;3;3;0;run058
9151;GGG;RRG;0;2;2;2;0;run058
9152;GGG;RRR;0;1;1;1;0;run058
9153;GGR;BBB;0;1;1;0;1;run058
9154;GGR;BGG;0;2;2;1;1;run058
9155;GGR;BRB;0;1;1;0;1;run058
9156;GRG;BBB;0;3;3;1;2;run058
9157;GRG;BGB;0;3;3;3;0;run058
9158;GRG;BGG;0;1;1;0;1;run058
9159;GRG;BRB;0;5;5;4;1;run058
9160;GRG;BRR;0;1;1;0;1;run058
9161;GRG;GBB;0;3;3;1;2;run058
9162;GRG;GGB;0;14;14;14;0;run058
9163;GRG;GGG;0;10;10;9;1;run058
9164;GRG;GGR;0;2;2;1;1;run058
9165;GRG;GRR;0;1;1;0;1;run058
9166;GRG;RBR;1;2;3;2;1;run058
9167;GRG;RGG;0;2;2;2;0;run058
9168;GRG;RGR;0;1;1;1;0;run058
9169;GRR;BBB;0;3;3;1;2;run058
9170;GRR;BBR;0;2;2;2;0;run058
9171;GRR;BRB;1;8;9;7;2;run058
9172;GRR;BRR;1;6;7;1;6;run058
9173;GRR;GBB;0;1;1;1;0;run058
9174;GRR;GBG;0;1;1;0;1;run058
9175;GRR;GGR;1;9;10;3;7;run058
9176;GRR;RBR;0;1;1;0;1;run058
9177;GRR;RGG;1;3;4;4;0;run058
9178;GRR;RGR;0;1;1;0;1;run058
9179;GRR;RRR;0;1;1;1;0;run058
9180;RBB;BBB;0;1;1;0;1;run058
9181;RBB;GGG;0;3;3;2;1;run058
9182;RBG;GRR;0;1;1;1;0;run058
9183;RBG;RBR;0;1;1;0;1;run058
9184;RBG;RGR;0;1;1;0;1;run058
9185;RBR;BBB;0;3;3;0;3;run058
9186;RBR;BRB;0;1;1;1;0;run058
9187;RBR;BRR;0;2;2;2;0;run058
9188;RBR;GGG;0;1;1;1;0;run058
