"","actor","subject","observed.crowd","observed.displace","observed.totalCD","random.displace","random.crowd","runID"
"2870","GBG","RGR",1,0,1,1,0,"run051"
"2871","GGB","BBB",1,0,1,1,0,"run051"
"2872","GGB","BRB",3,1,4,3,1,"run051"
"2873","GGB","BRR",0,1,1,1,0,"run051"
"2874","GGB","GGG",4,1,5,4,1,"run051"
"2875","GGB","GRR",1,1,2,2,0,"run051"
"2876","GGB","RBG",0,1,1,1,0,"run051"
"2877","GGB","RGR",1,0,1,1,0,"run051"
"2878","GGB","RRG",1,0,1,1,0,"run051"
"2879","GGG","BBB",4,0,4,0,4,"run051"
"2880","GGG","BRB",0,1,1,0,1,"run051"
"2881","GGG","BRR",0,1,1,1,0,"run051"
"2882","GGG","GGB",1,0,1,1,0,"run051"
"2883","GGG","GGR",0,1,1,0,1,"run051"
"2884","GGG","GRG",0,1,1,1,0,"run051"
"2885","GGG","GRR",2,2,4,2,2,"run051"
"2886","GGG","RBB",0,1,1,0,1,"run051"
"2887","GGG","RBR",1,0,1,1,0,"run051"
"2888","GGG","RGG",1,1,2,2,0,"run051"
"2889","GRG","BRB",0,1,1,0,1,"run051"
"2890","GRG","GGB",0,2,2,2,0,"run051"
"2891","GRG","GGG",0,4,4,4,0,"run051"
"2892","GRG","RBR",1,1,2,1,1,"run051"
"2893","GRR","BRB",1,0,1,0,1,"run051"
"2894","GRR","BRR",1,1,2,2,0,"run051"
"2895","GRR","GGR",1,1,2,0,2,"run051"
"2896","GRR","RGG",1,0,1,0,1,"run051"
"2897","RBR","GGR",1,0,1,1,0,"run051"
"2898","RBR","GRR",1,0,1,1,0,"run051"
"2899","RBR","RGG",0,1,1,1,0,"run051"
"2900","RGR","BBB",0,2,2,1,1,"run051"
"2901","RGR","BGB",1,0,1,1,0,"run051"
"2902","RGR","GGR",0,1,1,1,0,"run051"
"2903","RGR","GRR",1,1,2,1,1,"run051"
"2904","RRG","RBR",0,1,1,1,0,"run051"
"2905","RRG","RGR",6,5,11,0,11,"run051"
"2906","RRR","GGG",1,1,2,0,2,"run051"
"2907","RRR","GGR",0,2,2,1,1,"run051"
"2908","BBG","BBB",1,2,3,2,1,"run052"
"2909","BBG","GBB",1,0,1,1,0,"run052"
"2910","BBG","GBG",1,1,2,2,0,"run052"
"2911","BBG","GGB",0,2,2,2,0,"run052"
"2912","BBG","GGG",1,1,2,0,2,"run052"
"2913","BBG","RRG",1,0,1,0,1,"run052"
"2914","BGG","RBG",1,0,1,1,0,"run052"
"2915","BRB","BBB",0,1,1,0,1,"run052"
"2916","BRB","GGB",1,0,1,1,0,"run052"
"2917","BRB","RBB",1,0,1,0,1,"run052"
"2918","BRR","GBB",1,0,1,0,1,"run052"
"2919","GBB","BBB",1,0,1,0,1,"run052"
"2920","GBB","GBG",1,0,1,1,0,"run052"
"2921","GBB","GGB",2,1,3,0,3,"run052"
"2922","GBB","GGG",4,8,12,1,11,"run052"
"2923","GBB","GRR",1,0,1,1,0,"run052"
"2924","GBB","RBB",0,1,1,1,0,"run052"
"2925","GBB","RBR",1,0,1,1,0,"run052"
"2926","GBB","RGG",0,2,2,2,0,"run052"
"2927","GBG","RGR",1,0,1,1,0,"run052"
"2928","GGB","BBB",1,0,1,0,1,"run052"
"2929","GGB","BRB",3,1,4,4,0,"run052"
"2930","GGB","BRR",0,1,1,1,0,"run052"
"2931","GGB","GGG",4,1,5,5,0,"run052"
"2932","GGB","GRR",1,1,2,0,2,"run052"
"2933","GGB","RBG",0,1,1,0,1,"run052"
"2934","GGB","RGR",1,0,1,1,0,"run052"
"2935","GGB","RRG",1,0,1,0,1,"run052"
"2936","GGG","BBB",4,0,4,1,3,"run052"
"2937","GGG","BRB",0,1,1,0,1,"run052"
"2938","GGG","BRR",0,1,1,0,1,"run052"
"2939","GGG","GGB",1,0,1,0,1,"run052"
"2940","GGG","GGR",0,1,1,1,0,"run052"
"2941","GGG","GRG",0,1,1,1,0,"run052"
"2942","GGG","GRR",2,2,4,0,4,"run052"
"2943","GGG","RBB",0,1,1,0,1,"run052"
"2944","GGG","RBR",1,0,1,1,0,"run052"
"2945","GGG","RGG",1,1,2,1,1,"run052"
"2946","GRG","BRB",0,1,1,0,1,"run052"
"2947","GRG","GGB",0,2,2,2,0,"run052"
"2948","GRG","GGG",0,4,4,3,1,"run052"
"2949","GRG","RBR",1,1,2,2,0,"run052"
"2950","GRR","BRB",1,0,1,1,0,"run052"
"2951","GRR","BRR",1,1,2,1,1,"run052"
"2952","GRR","GGR",1,1,2,2,0,"run052"
"2953","GRR","RGG",1,0,1,1,0,"run052"
"2954","RBR","GGR",1,0,1,0,1,"run052"
"2955","RBR","GRR",1,0,1,0,1,"run052"
"2956","RBR","RGG",0,1,1,1,0,"run052"
"2957","RGR","BBB",0,2,2,2,0,"run052"
"2958","RGR","BGB",1,0,1,1,0,"run052"
"2959","RGR","GGR",0,1,1,1,0,"run052"
"2960","RGR","GRR",1,1,2,0,2,"run052"
"2961","RRG","RBR",0,1,1,1,0,"run052"
"2962","RRG","RGR",6,5,11,10,1,"run052"
"2963","RRR","GGG",1,1,2,2,0,"run052"
"2964","RRR","GGR",0,2,2,2,0,"run052"
"2965","BBG","BBB",1,2,3,1,2,"run053"
"2966","BBG","GBB",1,0,1,1,0,"run053"
"2967","BBG","GBG",1,1,2,2,0,"run053"
"2968","BBG","GGB",0,2,2,0,2,"run053"
"2969","BBG","GGG",1,1,2,0,2,"run053"
"2970","BBG","RRG",1,0,1,1,0,"run053"
"2971","BGG","RBG",1,0,1,0,1,"run053"
"2972","BRB","BBB",0,1,1,0,1,"run053"
"2973","BRB","GGB",1,0,1,0,1,"run053"
"2974","BRB","RBB",1,0,1,1,0,"run053"
"2975","BRR","GBB",1,0,1,1,0,"run053"
"2976","GBB","BBB",1,0,1,0,1,"run053"
"2977","GBB","GBG",1,0,1,1,0,"run053"
"2978","GBB","GGB",2,1,3,1,2,"run053"
"2979","GBB","GGG",4,8,12,0,12,"run053"
"2980","GBB","GRR",1,0,1,0,1,"run053"
"2981","GBB","RBB",0,1,1,1,0,"run053"
"2982","GBB","RBR",1,0,1,0,1,"run053"
"2983","GBB","RGG",0,2,2,2,0,"run053"
"2984","GBG","RGR",1,0,1,1,0,"run053"
"2985","GGB","BBB",1,0,1,1,0,"run053"
"2986","GGB","BRB",3,1,4,4,0,"run053"
"2987","GGB","BRR",0,1,1,0,1,"run053"
"2988","GGB","GGG",4,1,5,1,4,"run053"
"2989","GGB","GRR",1,1,2,0,2,"run053"
"2990","GGB","RBG",0,1,1,1,0,"run053"
"2991","GGB","RGR",1,0,1,0,1,"run053"
"2992","GGB","RRG",1,0,1,1,0,"run053"
"2993","GGG","BBB",4,0,4,4,0,"run053"
"2994","GGG","BRB",0,1,1,0,1,"run053"
"2995","GGG","BRR",0,1,1,1,0,"run053"
"2996","GGG","GGB",1,0,1,0,1,"run053"
"2997","GGG","GGR",0,1,1,1,0,"run053"
"2998","GGG","GRG",0,1,1,1,0,"run053"
"2999","GGG","GRR",2,2,4,0,4,"run053"
"3000","GGG","RBB",0,1,1,0,1,"run053"
"3001","GGG","RBR",1,0,1,1,0,"run053"
"3002","GGG","RGG",1,1,2,2,0,"run053"
"3003","GRG","BRB",0,1,1,1,0,"run053"
"3004","GRG","GGB",0,2,2,2,0,"run053"
"3005","GRG","GGG",0,4,4,3,1,"run053"
"3006","GRG","RBR",1,1,2,2,0,"run053"
"3007","GRR","BRB",1,0,1,0,1,"run053"
"3008","GRR","BRR",1,1,2,1,1,"run053"
"3009","GRR","GGR",1,1,2,0,2,"run053"
"3010","GRR","RGG",1,0,1,1,0,"run053"
"3011","RBR","GGR",1,0,1,1,0,"run053"
"3012","RBR","GRR",1,0,1,1,0,"run053"
"3013","RBR","RGG",0,1,1,0,1,"run053"
"3014","RGR","BBB",0,2,2,0,2,"run053"
"3015","RGR","BGB",1,0,1,0,1,"run053"
"3016","RGR","GGR",0,1,1,0,1,"run053"
"3017","RGR","GRR",1,1,2,2,0,"run053"
"3018","RRG","RBR",0,1,1,1,0,"run053"
"3019","RRG","RGR",6,5,11,10,1,"run053"
"3020","RRR","GGG",1,1,2,1,1,"run053"
"3021","RRR","GGR",0,2,2,1,1,"run053"
"3022","BBG","BBB",1,2,3,3,0,"run054"
"3023","BBG","GBB",1,0,1,0,1,"run054"
"3024","BBG","GBG",1,1,2,2,0,"run054"
"3025","BBG","GGB",0,2,2,1,1,"run054"
"3026","BBG","GGG",1,1,2,1,1,"run054"
"3027","BBG","RRG",1,0,1,0,1,"run054"
"3028","BGG","RBG",1,0,1,0,1,"run054"
"3029","BRB","BBB",0,1,1,1,0,"run054"
"3030","BRB","GGB",1,0,1,1,0,"run054"
"3031","BRB","RBB",1,0,1,1,0,"run054"
"3032","BRR","GBB",1,0,1,0,1,"run054"
"3033","GBB","BBB",1,0,1,1,0,"run054"
"3034","GBB","GBG",1,0,1,1,0,"run054"
"3035","GBB","GGB",2,1,3,2,1,"run054"
"3036","GBB","GGG",4,8,12,3,9,"run054"
"3037","GBB","GRR",1,0,1,1,0,"run054"
"3038","GBB","RBB",0,1,1,0,1,"run054"
"3039","GBB","RBR",1,0,1,0,1,"run054"
"3040","GBB","RGG",0,2,2,2,0,"run054"
"3041","GBG","RGR",1,0,1,1,0,"run054"
"3042","GGB","BBB",1,0,1,0,1,"run054"
"3043","GGB","BRB",3,1,4,0,4,"run054"
"3044","GGB","BRR",0,1,1,0,1,"run054"
"3045","GGB","GGG",4,1,5,0,5,"run054"
"3046","GGB","GRR",1,1,2,1,1,"run054"
"3047","GGB","RBG",0,1,1,0,1,"run054"
"3048","GGB","RGR",1,0,1,0,1,"run054"
"3049","GGB","RRG",1,0,1,1,0,"run054"
"3050","GGG","BBB",4,0,4,1,3,"run054"
"3051","GGG","BRB",0,1,1,0,1,"run054"
"3052","GGG","BRR",0,1,1,1,0,"run054"
"3053","GGG","GGB",1,0,1,0,1,"run054"
"3054","GGG","GGR",0,1,1,1,0,"run054"
"3055","GGG","GRG",0,1,1,1,0,"run054"
"3056","GGG","GRR",2,2,4,4,0,"run054"
"3057","GGG","RBB",0,1,1,1,0,"run054"
"3058","GGG","RBR",1,0,1,1,0,"run054"
"3059","GGG","RGG",1,1,2,1,1,"run054"
"3060","GRG","BRB",0,1,1,0,1,"run054"
"3061","GRG","GGB",0,2,2,2,0,"run054"
"3062","GRG","GGG",0,4,4,2,2,"run054"
"3063","GRG","RBR",1,1,2,1,1,"run054"
"3064","GRR","BRB",1,0,1,1,0,"run054"
"3065","GRR","BRR",1,1,2,1,1,"run054"
"3066","GRR","GGR",1,1,2,1,1,"run054"
"3067","GRR","RGG",1,0,1,0,1,"run054"
"3068","RBR","GGR",1,0,1,1,0,"run054"
"3069","RBR","GRR",1,0,1,0,1,"run054"
"3070","RBR","RGG",0,1,1,1,0,"run054"
"3071","RGR","BBB",0,2,2,1,1,"run054"
"3072","RGR","BGB",1,0,1,0,1,"run054"
"3073","RGR","GGR",0,1,1,1,0,"run054"
"3074","RGR","GRR",1,1,2,2,0,"run054"
"3075","RRG","RBR",0,1,1,0,1,"run054"
"3076","RRG","RGR",6,5,11,9,2,"run054"
"3077","RRR","GGG",1,1,2,1,1,"run054"
"3078","RRR","GGR",0,2,2,2,0,"run054"
"3079","BBG","BBB",1,2,3,1,2,"run055"
"3080","BBG","GBB",1,0,1,1,0,"run055"
"3081","BBG","GBG",1,1,2,2,0,"run055"
"3082","BBG","GGB",0,2,2,0,2,"run055"
"3083","BBG","GGG",1,1,2,0,2,"run055"
"3084","BBG","RRG",1,0,1,1,0,"run055"
"3085","BGG","RBG",1,0,1,1,0,"run055"
"3086","BRB","BBB",0,1,1,1,0,"run055"
"3087","BRB","GGB",1,0,1,0,1,"run055"
"3088","BRB","RBB",1,0,1,1,0,"run055"
"3089","BRR","GBB",1,0,1,1,0,"run055"
"3090","GBB","BBB",1,0,1,1,0,"run055"
"3091","GBB","GBG",1,0,1,1,0,"run055"
"3092","GBB","GGB",2,1,3,1,2,"run055"
"3093","GBB","GGG",4,8,12,6,6,"run055"
"3094","GBB","GRR",1,0,1,1,0,"run055"
"3095","GBB","RBB",0,1,1,0,1,"run055"
"3096","GBB","RBR",1,0,1,1,0,"run055"
"3097","GBB","RGG",0,2,2,1,1,"run055"
"3098","GBG","RGR",1,0,1,1,0,"run055"
"3099","GGB","BBB",1,0,1,1,0,"run055"
"3100","GGB","BRB",3,1,4,3,1,"run055"
"3101","GGB","BRR",0,1,1,1,0,"run055"
"3102","GGB","GGG",4,1,5,0,5,"run055"
"3103","GGB","GRR",1,1,2,2,0,"run055"
"3104","GGB","RBG",0,1,1,1,0,"run055"
"3105","GGB","RGR",1,0,1,1,0,"run055"
"3106","GGB","RRG",1,0,1,1,0,"run055"
"3107","GGG","BBB",4,0,4,4,0,"run055"
"3108","GGG","BRB",0,1,1,1,0,"run055"
"3109","GGG","BRR",0,1,1,0,1,"run055"
"3110","GGG","GGB",1,0,1,0,1,"run055"
"3111","GGG","GGR",0,1,1,1,0,"run055"
"3112","GGG","GRG",0,1,1,0,1,"run055"
"3113","GGG","GRR",2,2,4,3,1,"run055"
"3114","GGG","RBB",0,1,1,1,0,"run055"
"3115","GGG","RBR",1,0,1,1,0,"run055"
"3116","GGG","RGG",1,1,2,1,1,"run055"
"3117","GRG","BRB",0,1,1,1,0,"run055"
"3118","GRG","GGB",0,2,2,1,1,"run055"
"3119","GRG","GGG",0,4,4,0,4,"run055"
"3120","GRG","RBR",1,1,2,1,1,"run055"
"3121","GRR","BRB",1,0,1,1,0,"run055"
"3122","GRR","BRR",1,1,2,2,0,"run055"
"3123","GRR","GGR",1,1,2,1,1,"run055"
"3124","GRR","RGG",1,0,1,1,0,"run055"
"3125","RBR","GGR",1,0,1,1,0,"run055"
"3126","RBR","GRR",1,0,1,0,1,"run055"
"3127","RBR","RGG",0,1,1,0,1,"run055"
"3128","RGR","BBB",0,2,2,2,0,"run055"
"3129","RGR","BGB",1,0,1,1,0,"run055"
"3130","RGR","GGR",0,1,1,0,1,"run055"
"3131","RGR","GRR",1,1,2,0,2,"run055"
"3132","RRG","RBR",0,1,1,0,1,"run055"
"3133","RRG","RGR",6,5,11,1,10,"run055"
"3134","RRR","GGG",1,1,2,1,1,"run055"
"3135","RRR","GGR",0,2,2,2,0,"run055"
"3136","BBG","BBB",1,2,3,0,3,"run056"
"3137","BBG","GBB",1,0,1,1,0,"run056"
"3138","BBG","GBG",1,1,2,2,0,"run056"
"3139","BBG","GGB",0,2,2,2,0,"run056"
"3140","BBG","GGG",1,1,2,1,1,"run056"
"3141","BBG","RRG",1,0,1,1,0,"run056"
"3142","BGG","RBG",1,0,1,0,1,"run056"
"3143","BRB","BBB",0,1,1,1,0,"run056"
"3144","BRB","GGB",1,0,1,0,1,"run056"
"3145","BRB","RBB",1,0,1,0,1,"run056"
"3146","BRR","GBB",1,0,1,0,1,"run056"
"3147","GBB","BBB",1,0,1,1,0,"run056"
"3148","GBB","GBG",1,0,1,0,1,"run056"
"3149","GBB","GGB",2,1,3,3,0,"run056"
"3150","GBB","GGG",4,8,12,1,11,"run056"
"3151","GBB","GRR",1,0,1,1,0,"run056"
"3152","GBB","RBB",0,1,1,0,1,"run056"
"3153","GBB","RBR",1,0,1,0,1,"run056"
"3154","GBB","RGG",0,2,2,1,1,"run056"
"3155","GBG","RGR",1,0,1,1,0,"run056"
"3156","GGB","BBB",1,0,1,0,1,"run056"
"3157","GGB","BRB",3,1,4,3,1,"run056"
"3158","GGB","BRR",0,1,1,1,0,"run056"
"3159","GGB","GGG",4,1,5,4,1,"run056"
"3160","GGB","GRR",1,1,2,2,0,"run056"
"3161","GGB","RBG",0,1,1,0,1,"run056"
"3162","GGB","RGR",1,0,1,0,1,"run056"
"3163","GGB","RRG",1,0,1,0,1,"run056"
"3164","GGG","BBB",4,0,4,1,3,"run056"
"3165","GGG","BRB",0,1,1,0,1,"run056"
"3166","GGG","BRR",0,1,1,0,1,"run056"
"3167","GGG","GGB",1,0,1,1,0,"run056"
"3168","GGG","GGR",0,1,1,1,0,"run056"
"3169","GGG","GRG",0,1,1,1,0,"run056"
"3170","GGG","GRR",2,2,4,3,1,"run056"
"3171","GGG","RBB",0,1,1,0,1,"run056"
"3172","GGG","RBR",1,0,1,0,1,"run056"
"3173","GGG","RGG",1,1,2,2,0,"run056"
"3174","GRG","BRB",0,1,1,0,1,"run056"
"3175","GRG","GGB",0,2,2,1,1,"run056"
"3176","GRG","GGG",0,4,4,2,2,"run056"
"3177","GRG","RBR",1,1,2,0,2,"run056"
"3178","GRR","BRB",1,0,1,0,1,"run056"
"3179","GRR","BRR",1,1,2,1,1,"run056"
"3180","GRR","GGR",1,1,2,1,1,"run056"
"3181","GRR","RGG",1,0,1,0,1,"run056"
"3182","RBR","GGR",1,0,1,1,0,"run056"
"3183","RBR","GRR",1,0,1,0,1,"run056"
"3184","RBR","RGG",0,1,1,0,1,"run056"
"3185","RGR","BBB",0,2,2,0,2,"run056"
"3186","RGR","BGB",1,0,1,0,1,"run056"
"3187","RGR","GGR",0,1,1,1,0,"run056"
"3188","RGR","GRR",1,1,2,0,2,"run056"
"3189","RRG","RBR",0,1,1,0,1,"run056"
"3190","RRG","RGR",6,5,11,3,8,"run056"
"3191","RRR","GGG",1,1,2,2,0,"run056"
"3192","RRR","GGR",0,2,2,1,1,"run056"
"3193","BBG","BBB",1,2,3,1,2,"run057"
"3194","BBG","GBB",1,0,1,0,1,"run057"
"3195","BBG","GBG",1,1,2,2,0,"run057"
"3196","BBG","GGB",0,2,2,1,1,"run057"
"3197","BBG","GGG",1,1,2,2,0,"run057"
"3198","BBG","RRG",1,0,1,0,1,"run057"
"3199","BGG","RBG",1,0,1,0,1,"run057"
"3200","BRB","BBB",0,1,1,1,0,"run057"
"3201","BRB","GGB",1,0,1,0,1,"run057"
"3202","BRB","RBB",1,0,1,1,0,"run057"
"3203","BRR","GBB",1,0,1,1,0,"run057"
"3204","GBB","BBB",1,0,1,0,1,"run057"
"3205","GBB","GBG",1,0,1,0,1,"run057"
"3206","GBB","GGB",2,1,3,3,0,"run057"
"3207","GBB","GGG",4,8,12,10,2,"run057"
"3208","GBB","GRR",1,0,1,0,1,"run057"
"3209","GBB","RBB",0,1,1,1,0,"run057"
"3210","GBB","RBR",1,0,1,1,0,"run057"
"3211","GBB","RGG",0,2,2,2,0,"run057"
"3212","GBG","RGR",1,0,1,0,1,"run057"
"3213","GGB","BBB",1,0,1,1,0,"run057"
"3214","GGB","BRB",3,1,4,4,0,"run057"
"3215","GGB","BRR",0,1,1,1,0,"run057"
"3216","GGB","GGG",4,1,5,1,4,"run057"
"3217","GGB","GRR",1,1,2,1,1,"run057"
"3218","GGB","RBG",0,1,1,0,1,"run057"
"3219","GGB","RGR",1,0,1,1,0,"run057"
"3220","GGB","RRG",1,0,1,1,0,"run057"
"3221","GGG","BBB",4,0,4,2,2,"run057"
"3222","GGG","BRB",0,1,1,0,1,"run057"
"3223","GGG","BRR",0,1,1,0,1,"run057"
"3224","GGG","GGB",1,0,1,0,1,"run057"
"3225","GGG","GGR",0,1,1,1,0,"run057"
"3226","GGG","GRG",0,1,1,1,0,"run057"
"3227","GGG","GRR",2,2,4,2,2,"run057"
"3228","GGG","RBB",0,1,1,1,0,"run057"
"3229","GGG","RBR",1,0,1,0,1,"run057"
"3230","GGG","RGG",1,1,2,0,2,"run057"
"3231","GRG","BRB",0,1,1,1,0,"run057"
"3232","GRG","GGB",0,2,2,2,0,"run057"
"3233","GRG","GGG",0,4,4,3,1,"run057"
"3234","GRG","RBR",1,1,2,1,1,"run057"
"3235","GRR","BRB",1,0,1,1,0,"run057"
"3236","GRR","BRR",1,1,2,1,1,"run057"
"3237","GRR","GGR",1,1,2,1,1,"run057"
"3238","GRR","RGG",1,0,1,0,1,"run057"
"3239","RBR","GGR",1,0,1,1,0,"run057"
"3240","RBR","GRR",1,0,1,1,0,"run057"
"3241","RBR","RGG",0,1,1,1,0,"run057"
"3242","RGR","BBB",0,2,2,2,0,"run057"
"3243","RGR","BGB",1,0,1,0,1,"run057"
"3244","RGR","GGR",0,1,1,0,1,"run057"
"3245","RGR","GRR",1,1,2,2,0,"run057"
"3246","RRG","RBR",0,1,1,1,0,"run057"
"3247","RRG","RGR",6,5,11,0,11,"run057"
"3248","RRR","GGG",1,1,2,0,2,"run057"
"3249","RRR","GGR",0,2,2,1,1,"run057"
"3250","BBG","BBB",1,2,3,2,1,"run058"
"3251","BBG","GBB",1,0,1,0,1,"run058"
"3252","BBG","GBG",1,1,2,1,1,"run058"
"3253","BBG","GGB",0,2,2,1,1,"run058"
"3254","BBG","GGG",1,1,2,1,1,"run058"
"3255","BBG","RRG",1,0,1,0,1,"run058"
"3256","BGG","RBG",1,0,1,1,0,"run058"
"3257","BRB","BBB",0,1,1,1,0,"run058"
"3258","BRB","GGB",1,0,1,1,0,"run058"
"3259","BRB","RBB",1,0,1,0,1,"run058"
"3260","BRR","GBB",1,0,1,0,1,"run058"
"3261","GBB","BBB",1,0,1,0,1,"run058"
"3262","GBB","GBG",1,0,1,0,1,"run058"
"3263","GBB","GGB",2,1,3,3,0,"run058"
"3264","GBB","GGG",4,8,12,0,12,"run058"
"3265","GBB","GRR",1,0,1,1,0,"run058"
"3266","GBB","RBB",0,1,1,1,0,"run058"
"3267","GBB","RBR",1,0,1,1,0,"run058"
"3268","GBB","RGG",0,2,2,2,0,"run058"
"3269","GBG","RGR",1,0,1,1,0,"run058"
"3270","GGB","BBB",1,0,1,1,0,"run058"
"3271","GGB","BRB",3,1,4,2,2,"run058"
"3272","GGB","BRR",0,1,1,0,1,"run058"
"3273","GGB","GGG",4,1,5,2,3,"run058"
"3274","GGB","GRR",1,1,2,0,2,"run058"
"3275","GGB","RBG",0,1,1,1,0,"run058"
"3276","GGB","RGR",1,0,1,0,1,"run058"
"3277","GGB","RRG",1,0,1,0,1,"run058"
"3278","GGG","BBB",4,0,4,0,4,"run058"
"3279","GGG","BRB",0,1,1,0,1,"run058"
"3280","GGG","BRR",0,1,1,0,1,"run058"
"3281","GGG","GGB",1,0,1,0,1,"run058"
"3282","GGG","GGR",0,1,1,0,1,"run058"
"3283","GGG","GRG",0,1,1,0,1,"run058"
"3284","GGG","GRR",2,2,4,4,0,"run058"
"3285","GGG","RBB",0,1,1,0,1,"run058"
"3286","GGG","RBR",1,0,1,0,1,"run058"
"3287","GGG","RGG",1,1,2,1,1,"run058"
"3288","GRG","BRB",0,1,1,1,0,"run058"
"3289","GRG","GGB",0,2,2,0,2,"run058"
"3290","GRG","GGG",0,4,4,2,2,"run058"
"3291","GRG","RBR",1,1,2,2,0,"run058"
"3292","GRR","BRB",1,0,1,1,0,"run058"
"3293","GRR","BRR",1,1,2,1,1,"run058"
"3294","GRR","GGR",1,1,2,1,1,"run058"
"3295","GRR","RGG",1,0,1,1,0,"run058"
"3296","RBR","GGR",1,0,1,0,1,"run058"
"3297","RBR","GRR",1,0,1,0,1,"run058"
"3298","RBR","RGG",0,1,1,1,0,"run058"
"3299","RGR","BBB",0,2,2,1,1,"run058"
"3300","RGR","BGB",1,0,1,1,0,"run058"
"3301","RGR","GGR",0,1,1,0,1,"run058"
"3302","RGR","GRR",1,1,2,2,0,"run058"
"3303","RRG","RBR",0,1,1,0,1,"run058"
"3304","RRG","RGR",6,5,11,5,6,"run058"
"3305","RRR","GGG",1,1,2,0,2,"run058"
"3306","RRR","GGR",0,2,2,0,2,"run058"
"3307","BBG","BBB",1,2,3,2,1,"run059"
"3308","BBG","GBB",1,0,1,0,1,"run059"
"3309","BBG","GBG",1,1,2,0,2,"run059"
"3310","BBG","GGB",0,2,2,2,0,"run059"
"3311","BBG","GGG",1,1,2,2,0,"run059"
"3312","BBG","RRG",1,0,1,0,1,"run059"
"3313","BGG","RBG",1,0,1,0,1,"run059"
"3314","BRB","BBB",0,1,1,1,0,"run059"
"3315","BRB","GGB",1,0,1,0,1,"run059"
"3316","BRB","RBB",1,0,1,0,1,"run059"
"3317","BRR","GBB",1,0,1,0,1,"run059"
"3318","GBB","BBB",1,0,1,1,0,"run059"
"3319","GBB","GBG",1,0,1,1,0,"run059"
"3320","GBB","GGB",2,1,3,2,1,"run059"
"3321","GBB","GGG",4,8,12,11,1,"run059"
"3322","GBB","GRR",1,0,1,1,0,"run059"
"3323","GBB","RBB",0,1,1,0,1,"run059"
"3324","GBB","RBR",1,0,1,1,0,"run059"
"3325","GBB","RGG",0,2,2,1,1,"run059"
"3326","GBG","RGR",1,0,1,1,0,"run059"
"3327","GGB","BBB",1,0,1,1,0,"run059"
"3328","GGB","BRB",3,1,4,1,3,"run059"
"3329","GGB","BRR",0,1,1,0,1,"run059"
"3330","GGB","GGG",4,1,5,5,0,"run059"
"3331","GGB","GRR",1,1,2,1,1,"run059"
"3332","GGB","RBG",0,1,1,0,1,"run059"
"3333","GGB","RGR",1,0,1,0,1,"run059"
"3334","GGB","RRG",1,0,1,1,0,"run059"
"3335","GGG","BBB",4,0,4,3,1,"run059"
"3336","GGG","BRB",0,1,1,0,1,"run059"
"3337","GGG","BRR",0,1,1,0,1,"run059"
"3338","GGG","GGB",1,0,1,1,0,"run059"
"3339","GGG","GGR",0,1,1,0,1,"run059"
"3340","GGG","GRG",0,1,1,0,1,"run059"
"3341","GGG","GRR",2,2,4,0,4,"run059"
"3342","GGG","RBB",0,1,1,1,0,"run059"
"3343","GGG","RBR",1,0,1,0,1,"run059"
"3344","GGG","RGG",1,1,2,0,2,"run059"
"3345","GRG","BRB",0,1,1,1,0,"run059"
"3346","GRG","GGB",0,2,2,0,2,"run059"
"3347","GRG","GGG",0,4,4,1,3,"run059"
"3348","GRG","RBR",1,1,2,1,1,"run059"
"3349","GRR","BRB",1,0,1,1,0,"run059"
"3350","GRR","BRR",1,1,2,2,0,"run059"
"3351","GRR","GGR",1,1,2,2,0,"run059"
"3352","GRR","RGG",1,0,1,1,0,"run059"
"3353","RBR","GGR",1,0,1,1,0,"run059"
"3354","RBR","GRR",1,0,1,1,0,"run059"
"3355","RBR","RGG",0,1,1,1,0,"run059"
"3356","RGR","BBB",0,2,2,0,2,"run059"
"3357","RGR","BGB",1,0,1,0,1,"run059"
"3358","RGR","GGR",0,1,1,0,1,"run059"
"3359","RGR","GRR",1,1,2,0,2,"run059"
"3360","RRG","RBR",0,1,1,1,0,"run059"
"3361","RRG","RGR",6,5,11,11,0,"run059"
"3362","RRR","GGG",1,1,2,0,2,"run059"
"3363","RRR","GGR",0,2,2,1,1,"run059"
"3364","BBG","BBB",1,2,3,2,1,"run060"
"3365","BBG","GBB",1,0,1,1,0,"run060"
"3366","BBG","GBG",1,1,2,1,1,"run060"
"3367","BBG","GGB",0,2,2,0,2,"run060"
"3368","BBG","GGG",1,1,2,1,1,"run060"
"3369","BBG","RRG",1,0,1,1,0,"run060"
"3370","BGG","RBG",1,0,1,1,0,"run060"
"3371","BRB","BBB",0,1,1,0,1,"run060"
"3372","BRB","GGB",1,0,1,1,0,"run060"
"3373","BRB","RBB",1,0,1,1,0,"run060"
"3374","BRR","GBB",1,0,1,1,0,"run060"
"3375","GBB","BBB",1,0,1,0,1,"run060"
"3376","GBB","GBG",1,0,1,0,1,"run060"
"3377","GBB","GGB",2,1,3,0,3,"run060"
"3378","GBB","GGG",4,8,12,0,12,"run060"
"3379","GBB","GRR",1,0,1,1,0,"run060"
"3380","GBB","RBB",0,1,1,1,0,"run060"
"3381","GBB","RBR",1,0,1,0,1,"run060"
"3382","GBB","RGG",0,2,2,2,0,"run060"
"3383","GBG","RGR",1,0,1,0,1,"run060"
"3384","GGB","BBB",1,0,1,1,0,"run060"
"3385","GGB","BRB",3,1,4,3,1,"run060"
